ATM ID,Error Name,Confidence Value
1FNVAR53,cash handler  fatal (NCR),0.0
1FNVAR53,cash handler reject bin overfill (NCR),0.0
1FNVAR53,Cashout (DIEBOLD),0.0
1FNVAR53,Cashout (NCR),0.0
1FNVAR53,close (DIEBOLD 10xx),0.0
1FNVAR53,close (NCR),0.0
1FNVAR53,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR53,down - communication failure (NCR),0.0
1FNVAR53,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR53,encryptor  fatal (NCR),0.0
1FNVAR53,journal paper out (NCR),0.0
1FNVAR53,journal printer  fatal (NCR),0.0
1FNVAR53,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR53,magnetic card read/write  fatal (NCR),0.0
1FNVAR53,supervisor mode alarm is on (NCR),0.0
1FNVAR53,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR53,receipt printer fatal (NCR),0.0
1FNVAR55,All Cassette Faulted (DIEBOLD),0.0
1FNVAR55,All Cassette Faulted (NCR),0.0
1FNVAR55,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNVAR55,card reader failure (DIEBOLD 10xx),0.0
1FNVAR55,cash handler  fatal (NCR),0.0
1FNVAR55,cash handler reject bin overfill (NCR),0.0
1FNVAR55,Cashout (DIEBOLD),0.0
1FNVAR55,Cashout (NCR),0.0
1FNVAR55,close (DIEBOLD 10xx),0.0
1FNVAR55,close (NCR),0.6153846153846154
1FNVAR55,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR55,down - communication failure (NCR),0.5625
1FNVAR55,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR55,encryptor  fatal (NCR),0.0
1FNVAR55,journal paper out (NCR),0.0
1FNVAR55,journal printer  fatal (NCR),0.0
1FNVAR55,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR55,magnetic card read/write  fatal (NCR),0.4444444444444444
1FNVAR55,supervisor mode alarm is on (NCR),0.6666666666666666
1FNVAR55,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR55,receipt printer fatal (NCR),0.0
1FNVAR57,All Cassette Faulted (DIEBOLD),0.0
1FNVAR57,All Cassette Faulted (NCR),0.0
1FNVAR57,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNVAR57,card reader failure (DIEBOLD 10xx),0.0
1FNVAR57,cash handler  fatal (NCR),0.3125
1FNVAR57,cash handler reject bin overfill (NCR),0.0
1FNVAR57,Cashout (DIEBOLD),0.0
1FNVAR57,Cashout (NCR),0.0
1FNVAR57,close (DIEBOLD 10xx),0.0
1FNVAR57,close (NCR),0.34285714285714286
1FNVAR57,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR57,down - communication failure (NCR),0.3157894736842105
1FNVAR57,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR57,encryptor  fatal (NCR),0.0
1FNVAR57,journal paper out (NCR),0.0
1FNVAR57,journal printer  fatal (NCR),0.0
1FNVAR57,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR57,magnetic card read/write  fatal (NCR),0.0
1FNVAR57,supervisor mode alarm is on (NCR),0.34285714285714286
1FNVAR57,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR57,receipt printer fatal (NCR),0.0
1FNVAR62,All Cassette Faulted (DIEBOLD),0.0
1FNVAR62,All Cassette Faulted (NCR),0.0
1FNVAR62,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNVAR62,card reader failure (DIEBOLD 10xx),0.0
1FNVAR62,cash handler  fatal (NCR),0.0
1FNVAR62,cash handler reject bin overfill (NCR),0.0
1FNVAR62,Cashout (DIEBOLD),0.0
1FNVAR62,Cashout (NCR),0.0
1FNVAR62,close (DIEBOLD 10xx),0.0
1FNVAR62,close (NCR),0.0
1FNVAR62,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR62,down - communication failure (NCR),0.0
1FNVAR62,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR62,encryptor  fatal (NCR),0.0
1FNVAR62,journal paper out (NCR),0.0
1FNVAR62,journal printer  fatal (NCR),0.0
1FNVAR62,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR62,magnetic card read/write  fatal (NCR),0.0
1FNVAR62,supervisor mode alarm is on (NCR),0.0
1FNVAR62,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR62,receipt printer fatal (NCR),0.0
1FNVAR63,All Cassette Faulted (DIEBOLD),0.0
1FNVAR63,All Cassette Faulted (NCR),0.0
1FNVAR63,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNVAR63,card reader failure (DIEBOLD 10xx),0.0
1FNVAR63,cash handler  fatal (NCR),0.36363636363636365
1FNVAR63,cash handler reject bin overfill (NCR),0.0
1FNVAR63,Cashout (DIEBOLD),0.0
1FNVAR63,Cashout (NCR),0.0
1FNVAR63,close (DIEBOLD 10xx),0.0
1FNVAR63,close (NCR),0.34210526315789475
1FNVAR63,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR63,down - communication failure (NCR),0.3645833333333333
1FNVAR63,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR63,encryptor  fatal (NCR),0.0
1FNVAR63,journal paper out (NCR),0.0
1FNVAR63,journal printer  fatal (NCR),0.0
1FNVAR63,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR63,magnetic card read/write  fatal (NCR),0.0
1FNVAR63,supervisor mode alarm is on (NCR),0.34210526315789475
1FNVAR63,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR63,receipt printer fatal (NCR),0.0
1FNVAR88,All Cassette Faulted (DIEBOLD),0.0
1FNVAR88,All Cassette Faulted (NCR),0.0
1FNVAR88,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNVAR88,card reader failure (DIEBOLD 10xx),0.0
1FNVAR88,cash handler  fatal (NCR),0.0
1FNVAR88,cash handler reject bin overfill (NCR),0.0
1FNVAR88,Cashout (DIEBOLD),0.0
1FNVAR88,Cashout (NCR),0.0
1FNVAR88,close (DIEBOLD 10xx),0.0
1FNVAR88,close (NCR),0.3076923076923077
1FNVAR88,down - communication failure (DIEBOLD 10xx),0.0
1FNVAR88,down - communication failure (NCR),0.34065934065934067
1FNVAR88,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNVAR88,encryptor  fatal (NCR),0.0
1FNVAR88,journal paper out (NCR),0.0
1FNVAR88,journal printer  fatal (NCR),0.0
1FNVAR88,journal printer paper out (DIEBOLD 10xx),0.0
1FNVAR88,magnetic card read/write  fatal (NCR),0.0
1FNVAR88,supervisor mode alarm is on (NCR),0.3076923076923077
1FNVAR88,supervisor switch on (DIEBOLD 10xx),0.0
1FNVAR88,receipt printer fatal (NCR),0.0
1RDNAHM92,All Cassette Faulted (DIEBOLD),0.0
1RDNAHM92,All Cassette Faulted (NCR),0.0
1RDNAHM92,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNAHM92,card reader failure (DIEBOLD 10xx),0.0
1RDNAHM92,cash handler  fatal (NCR),0.0
1RDNAHM92,cash handler reject bin overfill (NCR),0.0
1RDNAHM92,Cashout (DIEBOLD),0.0
1RDNAHM92,Cashout (NCR),0.0
1RDNAHM92,close (DIEBOLD 10xx),0.0
1RDNAHM92,close (NCR),0.0
1RDNAHM92,down - communication failure (DIEBOLD 10xx),0.0
1RDNAHM92,down - communication failure (NCR),0.0
1RDNAHM92,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNAHM92,encryptor  fatal (NCR),0.0
1RDNAHM92,journal paper out (NCR),0.0
1RDNAHM92,journal printer  fatal (NCR),0.0
1RDNAHM92,journal printer paper out (DIEBOLD 10xx),0.0
1RDNAHM92,magnetic card read/write  fatal (NCR),0.0
1RDNAHM92,supervisor mode alarm is on (NCR),0.0
1RDNAHM92,supervisor switch on (DIEBOLD 10xx),0.0
1RDNAHM92,receipt printer fatal (NCR),0.0
1RDNALD12,All Cassette Faulted (DIEBOLD),0.0
1RDNALD12,All Cassette Faulted (NCR),0.0
1RDNALD12,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNALD12,card reader failure (DIEBOLD 10xx),0.0
1RDNALD12,cash handler  fatal (NCR),1.0
1RDNALD12,cash handler reject bin overfill (NCR),0.0
1RDNALD12,Cashout (DIEBOLD),0.0
1RDNALD12,Cashout (NCR),0.0
1RDNALD12,close (DIEBOLD 10xx),0.0
1RDNALD12,close (NCR),0.38095238095238093
1RDNALD12,down - communication failure (DIEBOLD 10xx),0.0
1RDNALD12,down - communication failure (NCR),0.3375
1RDNALD12,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNALD12,encryptor  fatal (NCR),0.0
1RDNALD12,journal paper out (NCR),0.0
1RDNALD12,journal printer  fatal (NCR),0.0
1RDNALD12,journal printer paper out (DIEBOLD 10xx),0.0
1RDNALD12,magnetic card read/write  fatal (NCR),0.35714285714285715
1RDNALD12,supervisor mode alarm is on (NCR),0.34782608695652173
1RDNALD12,supervisor switch on (DIEBOLD 10xx),0.0
1RDNALD12,receipt printer fatal (NCR),0.0
1RDNALW01,All Cassette Faulted (DIEBOLD),0.0
1RDNALW01,All Cassette Faulted (NCR),0.0
1RDNALW01,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNALW01,card reader failure (DIEBOLD 10xx),0.0
1RDNALW01,cash handler  fatal (NCR),0.0
1RDNALW01,cash handler reject bin overfill (NCR),0.0
1RDNALW01,Cashout (DIEBOLD),0.0
1RDNALW01,Cashout (NCR),0.45454545454545453
1RDNALW01,close (DIEBOLD 10xx),0.0
1RDNALW01,close (NCR),0.2702702702702703
1RDNALW01,down - communication failure (DIEBOLD 10xx),0.0
1RDNALW01,down - communication failure (NCR),0.32142857142857145
1RDNALW01,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNALW01,encryptor  fatal (NCR),0.0
1RDNALW01,journal paper out (NCR),0.0
1RDNALW01,journal printer  fatal (NCR),0.0
1RDNALW01,journal printer paper out (DIEBOLD 10xx),0.0
1RDNALW01,magnetic card read/write  fatal (NCR),0.3333333333333333
1RDNALW01,supervisor mode alarm is on (NCR),0.25806451612903225
1RDNALW01,supervisor switch on (DIEBOLD 10xx),0.0
1RDNALW01,receipt printer fatal (NCR),0.0
1RDNBOM07,All Cassette Faulted (DIEBOLD),0.0
1RDNBOM07,All Cassette Faulted (NCR),0.0
1RDNBOM07,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNBOM07,card reader failure (DIEBOLD 10xx),0.0
1RDNBOM07,cash handler  fatal (NCR),0.0
1RDNBOM07,cash handler reject bin overfill (NCR),0.0
1RDNBOM07,Cashout (DIEBOLD),0.0
1RDNBOM07,Cashout (NCR),0.0
1RDNBOM07,close (DIEBOLD 10xx),0.0
1RDNBOM07,close (NCR),0.0
1RDNBOM07,down - communication failure (DIEBOLD 10xx),0.0
1RDNBOM07,down - communication failure (NCR),0.0
1RDNBOM07,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNBOM07,encryptor  fatal (NCR),0.0
1RDNBOM07,journal paper out (NCR),0.0
1RDNBOM07,journal printer  fatal (NCR),0.0
1RDNBOM07,journal printer paper out (DIEBOLD 10xx),0.0
1RDNBOM07,magnetic card read/write  fatal (NCR),0.0
1RDNBOM07,supervisor mode alarm is on (NCR),0.0
1RDNBOM07,supervisor switch on (DIEBOLD 10xx),0.0
1RDNBOM07,receipt printer fatal (NCR),0.0
1RDNKOL51,All Cassette Faulted (DIEBOLD),0.0
1RDNKOL51,All Cassette Faulted (NCR),0.0
1RDNKOL51,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNKOL51,card reader failure (DIEBOLD 10xx),0.0
1RDNKOL51,cash handler  fatal (NCR),0.0
1RDNKOL51,cash handler reject bin overfill (NCR),0.0
1RDNKOL51,Cashout (DIEBOLD),0.0
1RDNKOL51,Cashout (NCR),0.0
1RDNKOL51,close (DIEBOLD 10xx),0.0
1RDNKOL51,close (NCR),0.0
1RDNKOL51,down - communication failure (DIEBOLD 10xx),0.0
1RDNKOL51,down - communication failure (NCR),0.0
1RDNKOL51,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNKOL51,encryptor  fatal (NCR),0.0
1RDNKOL51,journal paper out (NCR),0.0
1RDNKOL51,journal printer  fatal (NCR),0.0
1RDNKOL51,journal printer paper out (DIEBOLD 10xx),0.0
1RDNKOL51,magnetic card read/write  fatal (NCR),0.0
1RDNKOL51,supervisor mode alarm is on (NCR),0.0
1RDNKOL51,supervisor switch on (DIEBOLD 10xx),0.0
1RDNKOL51,receipt printer fatal (NCR),0.0
1RDNLUC35,All Cassette Faulted (DIEBOLD),0.0
1RDNLUC35,All Cassette Faulted (NCR),0.0
1RDNLUC35,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNLUC35,card reader failure (DIEBOLD 10xx),0.0
1RDNLUC35,cash handler  fatal (NCR),0.0
1RDNLUC35,cash handler reject bin overfill (NCR),0.0
1RDNLUC35,Cashout (DIEBOLD),0.0
1RDNLUC35,Cashout (NCR),0.0
1RDNLUC35,close (DIEBOLD 10xx),0.0
1RDNLUC35,close (NCR),0.0
1RDNLUC35,down - communication failure (DIEBOLD 10xx),0.0
1RDNLUC35,down - communication failure (NCR),0.0
1RDNLUC35,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNLUC35,encryptor  fatal (NCR),0.0
1RDNLUC35,journal paper out (NCR),0.0
1RDNLUC35,journal printer  fatal (NCR),0.0
1RDNLUC35,journal printer paper out (DIEBOLD 10xx),0.0
1RDNLUC35,magnetic card read/write  fatal (NCR),0.0
1RDNLUC35,supervisor mode alarm is on (NCR),0.0
1RDNLUC35,supervisor switch on (DIEBOLD 10xx),0.0
1RDNLUC35,receipt printer fatal (NCR),0.0
1RDNMEH07,All Cassette Faulted (DIEBOLD),0.0
1RDNMEH07,All Cassette Faulted (NCR),0.0
1RDNMEH07,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNMEH07,card reader failure (DIEBOLD 10xx),0.0
1RDNMEH07,cash handler  fatal (NCR),0.0
1RDNMEH07,cash handler reject bin overfill (NCR),0.0
1RDNMEH07,Cashout (DIEBOLD),0.0
1RDNMEH07,Cashout (NCR),0.0
1RDNMEH07,close (DIEBOLD 10xx),0.0
1RDNMEH07,close (NCR),0.0
1RDNMEH07,down - communication failure (DIEBOLD 10xx),0.0
1RDNMEH07,down - communication failure (NCR),0.0
1RDNMEH07,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNMEH07,encryptor  fatal (NCR),0.0
1RDNMEH07,journal paper out (NCR),0.0
1RDNMEH07,journal printer  fatal (NCR),0.0
1RDNMEH07,journal printer paper out (DIEBOLD 10xx),0.0
1RDNMEH07,magnetic card read/write  fatal (NCR),0.0
1RDNMEH07,supervisor mode alarm is on (NCR),0.0
1RDNMEH07,supervisor switch on (DIEBOLD 10xx),0.0
1RDNMEH07,receipt printer fatal (NCR),0.0
1RDNMIT01,All Cassette Faulted (DIEBOLD),0.0
1RDNMIT01,All Cassette Faulted (NCR),0.0
1RDNMIT01,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNMIT01,card reader failure (DIEBOLD 10xx),0.0
1RDNMIT01,cash handler  fatal (NCR),0.0
1RDNMIT01,cash handler reject bin overfill (NCR),0.0
1RDNMIT01,Cashout (DIEBOLD),0.0
1RDNMIT01,Cashout (NCR),0.0
1RDNMIT01,close (DIEBOLD 10xx),0.0
1RDNMIT01,close (NCR),1.0
1RDNMIT01,down - communication failure (DIEBOLD 10xx),0.0
1RDNMIT01,down - communication failure (NCR),1.0
1RDNMIT01,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNMIT01,encryptor  fatal (NCR),0.0
1RDNMIT01,journal paper out (NCR),0.0
1RDNMIT01,journal printer  fatal (NCR),0.0
1RDNMIT01,journal printer paper out (DIEBOLD 10xx),0.0
1RDNMIT01,magnetic card read/write  fatal (NCR),1.0
1RDNMIT01,supervisor mode alarm is on (NCR),1.0
1RDNMIT01,supervisor switch on (DIEBOLD 10xx),0.0
1RDNMIT01,receipt printer fatal (NCR),0.0
1RDNNAD02,All Cassette Faulted (DIEBOLD),0.0
1RDNNAD02,All Cassette Faulted (NCR),0.0
1RDNNAD02,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNNAD02,card reader failure (DIEBOLD 10xx),0.0
1RDNNAD02,cash handler  fatal (NCR),0.0
1RDNNAD02,cash handler reject bin overfill (NCR),0.0
1RDNNAD02,Cashout (DIEBOLD),0.0
1RDNNAD02,Cashout (NCR),0.0
1RDNNAD02,close (DIEBOLD 10xx),0.0
1RDNNAD02,close (NCR),0.0
1RDNNAD02,down - communication failure (DIEBOLD 10xx),0.0
1RDNNAD02,down - communication failure (NCR),0.0
1RDNNAD02,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNNAD02,encryptor  fatal (NCR),0.0
1RDNNAD02,journal paper out (NCR),0.0
1RDNNAD02,journal printer  fatal (NCR),0.0
1RDNNAD02,journal printer paper out (DIEBOLD 10xx),0.0
1RDNNAD02,magnetic card read/write  fatal (NCR),0.0
1RDNNAD02,supervisor mode alarm is on (NCR),0.0
1RDNNAD02,supervisor switch on (DIEBOLD 10xx),0.0
1RDNNAD02,receipt printer fatal (NCR),0.0
1RDNUDP07,All Cassette Faulted (DIEBOLD),0.0
1RDNUDP07,All Cassette Faulted (NCR),0.0
1RDNUDP07,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDNUDP07,card reader failure (DIEBOLD 10xx),0.0
1RDNUDP07,cash handler  fatal (NCR),0.0
1RDNUDP07,cash handler reject bin overfill (NCR),0.0
1RDNUDP07,Cashout (DIEBOLD),0.0
1RDNUDP07,Cashout (NCR),0.0
1RDNUDP07,close (DIEBOLD 10xx),0.0
1RDNUDP07,close (NCR),0.0
1RDNUDP07,down - communication failure (DIEBOLD 10xx),0.0
1RDNUDP07,down - communication failure (NCR),0.0
1RDNUDP07,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDNUDP07,encryptor  fatal (NCR),0.0
1RDNUDP07,journal paper out (NCR),0.0
1RDNUDP07,journal printer  fatal (NCR),0.0
1RDNUDP07,journal printer paper out (DIEBOLD 10xx),0.0
1RDNUDP07,magnetic card read/write  fatal (NCR),0.0
1RDNUDP07,supervisor mode alarm is on (NCR),0.0
1RDNUDP07,supervisor switch on (DIEBOLD 10xx),0.0
1RDNUDP07,receipt printer fatal (NCR),0.0
1RDWABN02,All Cassette Faulted (DIEBOLD),0.0
1RDWABN02,All Cassette Faulted (NCR),0.0
1RDWABN02,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1RDWABN02,card reader failure (DIEBOLD 10xx),0.0
1RDWABN02,cash handler  fatal (NCR),0.6666666666666666
1RDWABN02,cash handler reject bin overfill (NCR),0.6666666666666666
1RDWABN02,Cashout (DIEBOLD),0.0
1RDWABN02,Cashout (NCR),0.0
1RDWABN02,close (DIEBOLD 10xx),0.0
1RDWABN02,close (NCR),0.6842105263157895
1RDWABN02,down - communication failure (DIEBOLD 10xx),0.0
1RDWABN02,down - communication failure (NCR),0.6377952755905512
1RDWABN02,encrypted pin pad failure (DIEBOLD 10xx),0.0
1RDWABN02,encryptor  fatal (NCR),0.0
1RDWABN02,journal paper out (NCR),0.0
1RDWABN02,journal printer  fatal (NCR),0.0
1RDWABN02,journal printer paper out (DIEBOLD 10xx),0.0
1RDWABN02,magnetic card read/write  fatal (NCR),0.5714285714285714
1RDWABN02,supervisor mode alarm is on (NCR),0.7
1RDWABN02,supervisor switch on (DIEBOLD 10xx),0.0
1RDWABN02,receipt printer fatal (NCR),0.0
1CRHGJAN03,All Cassette Faulted (DIEBOLD),0.0
1CRHGJAN03,All Cassette Faulted (NCR),0.0
1CRHGJAN03,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1CRHGJAN03,card reader failure (DIEBOLD 10xx),0.0
1CRHGJAN03,cash handler  fatal (NCR),0.0
1CRHGJAN03,cash handler reject bin overfill (NCR),0.0
1CRHGJAN03,Cashout (DIEBOLD),0.0
1CRHGJAN03,Cashout (NCR),0.0
1CRHGJAN03,close (DIEBOLD 10xx),0.0
1CRHGJAN03,close (NCR),0.0
1CRHGJAN03,down - communication failure (DIEBOLD 10xx),0.0
1CRHGJAN03,down - communication failure (NCR),0.0
1CRHGJAN03,encrypted pin pad failure (DIEBOLD 10xx),0.0
1CRHGJAN03,encryptor  fatal (NCR),0.0
1CRHGJAN03,journal paper out (NCR),0.0
1CRHGJAN03,journal printer  fatal (NCR),0.0
1CRHGJAN03,journal printer paper out (DIEBOLD 10xx),0.0
1CRHGJAN03,magnetic card read/write  fatal (NCR),0.0
1CRHGJAN03,supervisor mode alarm is on (NCR),0.0
1CRHGJAN03,supervisor switch on (DIEBOLD 10xx),0.0
1CRHGJAN03,receipt printer fatal (NCR),0.0
1CRMHMU31,All Cassette Faulted (DIEBOLD),0.0
1CRMHMU31,All Cassette Faulted (NCR),0.0
1CRMHMU31,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1CRMHMU31,card reader failure (DIEBOLD 10xx),0.0
1CRMHMU31,cash handler  fatal (NCR),0.18518518518518517
1CRMHMU31,cash handler reject bin overfill (NCR),0.05263157894736842
1CRMHMU31,Cashout (DIEBOLD),0.0
1CRMHMU31,Cashout (NCR),0.32786885245901637
1CRMHMU31,close (DIEBOLD 10xx),0.0
1CRMHMU31,close (NCR),0.36
1CRMHMU31,down - communication failure (DIEBOLD 10xx),0.0
1CRMHMU31,down - communication failure (NCR),0.30538922155688625
1CRMHMU31,encrypted pin pad failure (DIEBOLD 10xx),0.0
1CRMHMU31,encryptor  fatal (NCR),0.0
1CRMHMU31,journal paper out (NCR),0.0
1CRMHMU31,journal printer  fatal (NCR),0.0
1CRMHMU31,journal printer paper out (DIEBOLD 10xx),0.0
1CRMHMU31,magnetic card read/write  fatal (NCR),0.0
1CRMHMU31,supervisor mode alarm is on (NCR),0.35714285714285715
1CRMHMU31,supervisor switch on (DIEBOLD 10xx),0.0
1CRMHMU31,receipt printer fatal (NCR),0.0
1CRMHMU64,All Cassette Faulted (DIEBOLD),0.0
1CRMHMU64,All Cassette Faulted (NCR),0.0
1CRMHMU64,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1CRMHMU64,card reader failure (DIEBOLD 10xx),0.0
1CRMHMU64,cash handler  fatal (NCR),1.0
1CRMHMU64,cash handler reject bin overfill (NCR),0.0
1CRMHMU64,Cashout (DIEBOLD),0.0
1CRMHMU64,Cashout (NCR),1.0
1CRMHMU64,close (DIEBOLD 10xx),0.0
1CRMHMU64,close (NCR),1.0
1CRMHMU64,down - communication failure (DIEBOLD 10xx),0.0
1CRMHMU64,down - communication failure (NCR),1.0
1CRMHMU64,encrypted pin pad failure (DIEBOLD 10xx),0.0
1CRMHMU64,encryptor  fatal (NCR),0.0
1CRMHMU64,journal paper out (NCR),0.0
1CRMHMU64,journal printer  fatal (NCR),0.0
1CRMHMU64,journal printer paper out (DIEBOLD 10xx),0.0
1CRMHMU64,magnetic card read/write  fatal (NCR),0.0
1CRMHMU64,supervisor mode alarm is on (NCR),1.0
1CRMHMU64,supervisor switch on (DIEBOLD 10xx),0.0
1CRMHMU64,receipt printer fatal (NCR),0.0
1FDHOG09,All Cassette Faulted (DIEBOLD),0.0
1FDHOG09,All Cassette Faulted (NCR),0.0
1FDHOG09,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FDHOG09,card reader failure (DIEBOLD 10xx),0.0
1FDHOG09,cash handler  fatal (NCR),0.0
1FDHOG09,cash handler reject bin overfill (NCR),0.0
1FDHOG09,Cashout (DIEBOLD),0.0
1FDHOG09,Cashout (NCR),0.0
1FDHOG09,close (DIEBOLD 10xx),0.0
1FDHOG09,close (NCR),0.0
1FDHOG09,down - communication failure (DIEBOLD 10xx),0.0
1FDHOG09,down - communication failure (NCR),0.0
1FDHOG09,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FDHOG09,encryptor  fatal (NCR),0.0
1FDHOG09,journal paper out (NCR),0.0
1FDHOG09,journal printer  fatal (NCR),0.0
1FDHOG09,journal printer paper out (DIEBOLD 10xx),0.0
1FDHOG09,magnetic card read/write  fatal (NCR),0.0
1FDHOG09,supervisor mode alarm is on (NCR),0.0
1FDHOG09,supervisor switch on (DIEBOLD 10xx),0.0
1FDHOG09,receipt printer fatal (NCR),0.0
1CRMHTH09,All Cassette Faulted (DIEBOLD),0.0
1CRMHTH09,All Cassette Faulted (NCR),0.0
1CRMHTH09,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1CRMHTH09,card reader failure (DIEBOLD 10xx),0.0
1CRMHTH09,cash handler  fatal (NCR),0.0
1CRMHTH09,cash handler reject bin overfill (NCR),0.0
1CRMHTH09,Cashout (DIEBOLD),0.0
1CRMHTH09,Cashout (NCR),0.0
1CRMHTH09,close (DIEBOLD 10xx),0.0
1CRMHTH09,close (NCR),0.0
1CRMHTH09,down - communication failure (DIEBOLD 10xx),0.0
1CRMHTH09,down - communication failure (NCR),0.0
1CRMHTH09,encrypted pin pad failure (DIEBOLD 10xx),0.0
1CRMHTH09,encryptor  fatal (NCR),0.0
1CRMHTH09,journal paper out (NCR),0.0
1CRMHTH09,journal printer  fatal (NCR),0.0
1CRMHTH09,journal printer paper out (DIEBOLD 10xx),0.0
1CRMHTH09,magnetic card read/write  fatal (NCR),0.0
1CRMHTH09,supervisor mode alarm is on (NCR),0.0
1CRMHTH09,supervisor switch on (DIEBOLD 10xx),0.0
1CRMHTH09,receipt printer fatal (NCR),0.0
1CRUPKN04,All Cassette Faulted (DIEBOLD),0.0
1CRUPKN04,All Cassette Faulted (NCR),0.0
1CRUPKN04,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1CRUPKN04,card reader failure (DIEBOLD 10xx),0.0
1CRUPKN04,cash handler  fatal (NCR),0.0
1CRUPKN04,cash handler reject bin overfill (NCR),0.0
1CRUPKN04,Cashout (DIEBOLD),0.0
1CRUPKN04,Cashout (NCR),0.0
1CRUPKN04,close (DIEBOLD 10xx),0.0
1CRUPKN04,close (NCR),0.0
1CRUPKN04,down - communication failure (DIEBOLD 10xx),0.0
1CRUPKN04,down - communication failure (NCR),0.0
1CRUPKN04,encrypted pin pad failure (DIEBOLD 10xx),0.0
1CRUPKN04,encryptor  fatal (NCR),0.0
1CRUPKN04,journal paper out (NCR),0.0
1CRUPKN04,journal printer  fatal (NCR),0.0
1CRUPKN04,journal printer paper out (DIEBOLD 10xx),0.0
1CRUPKN04,magnetic card read/write  fatal (NCR),0.0
1CRUPKN04,supervisor mode alarm is on (NCR),0.0
1CRUPKN04,supervisor switch on (DIEBOLD 10xx),0.0
1CRUPKN04,receipt printer fatal (NCR),0.0
1FNJAI43,All Cassette Faulted (DIEBOLD),0.0
1FNJAI43,All Cassette Faulted (NCR),0.0
1FNJAI43,both supply and supervisor switches on (DIEBOLD 10xx),0.0
1FNJAI43,card reader failure (DIEBOLD 10xx),0.0
1FNJAI43,cash handler  fatal (NCR),0.0
1FNJAI43,cash handler reject bin overfill (NCR),0.0
1FNJAI43,Cashout (DIEBOLD),0.0
1FNJAI43,Cashout (NCR),0.0
1FNJAI43,close (DIEBOLD 10xx),0.0
1FNJAI43,close (NCR),0.32
1FNJAI43,down - communication failure (DIEBOLD 10xx),0.0
1FNJAI43,down - communication failure (NCR),0.34146341463414637
1FNJAI43,encrypted pin pad failure (DIEBOLD 10xx),0.0
1FNJAI43,encryptor  fatal (NCR),0.0
1FNJAI43,journal paper out (NCR),0.0
1FNJAI43,journal printer  fatal (NCR),0.0
1FNJAI43,journal printer paper out (DIEBOLD 10xx),0.0
